setName,cardNumber,cardName,rarity,pullRate,costPerPull,specificCardPullRate,isChase,isPromo,isPokemon,pokemonPopularity,priceOnRelease,ebaySoldVolumeFrom2026,ebay_listingCount,ebay_listingCount7d,ebay_listingCount30d,ebay_listingCount90d,ebay_medianPrice,ebay_meanPrice,ebay_minPrice,ebay_maxPrice,ebay_priceStdDev,ebay_priceP10,ebay_priceP25,ebay_priceP50,ebay_priceP75,ebay_priceP90,ebay_medianPrice7d,ebay_medianPrice30d,ebay_medianPrice90d,ebay_listingVelocity7d,ebay_listingVelocity30d,ebay_listingVelocity90d,ebay_recentListingRatio7d,ebay_recentListingRatio30d,ebay_recentListingRatio90d,ebay_medianListingAgeDays,ebay_meanListingAgeDays,ebay_marketIndex,ebay_marketStatus,ebay_mic_liquidityScore,ebay_mic_momentumScore,ebay_mic_stabilityScore,ebay_mic_freshnessScore
Rebel Clash,186,Malamar V,Ultra Rare,0.1,1738.8,0.005555555555555556,False,False,True,0.52,3.21,1,82,3,16,36,4.99,5.2796,1.75,10.15,1.8507,3.73,3.99,4.99,5.99,7.941,6.49,5.4,5.0,0.4286,0.5333,0.4,0.0366,0.1951,0.439,104.4371,257.1761,41.57,Stable,2.46,79.8,64.95,19.51
Rebel Clash,187,Copperajah V,Ultra Rare,0.1,1738.8,0.005555555555555556,False,False,True,0.392,1.88,1,157,5,29,70,3.78,3.766,0.99,7.5,1.2004,2.496,2.99,3.78,4.35,5.41,3.99,3.99,3.49,0.7143,0.9667,0.7778,0.0318,0.1847,0.4459,113.6982,319.7228,40.69,Stable,13.58,64.33,68.13,18.47
Rebel Clash,188,Dubwool V,Ultra Rare,0.1,1738.8,0.005555555555555556,False,False,True,0.44799999999999995,1.96,0,138,4,22,50,3.91,3.8962,1.75,7.5,1.2662,2.436,2.99,3.91,4.8575,5.687,2.395,2.995,3.275,0.5714,0.7333,0.5556,0.029,0.1594,0.3623,155.7722,335.4537,25.53,Cooling,6.34,23.13,67.5,15.94
Rebel Clash,189,Boss's Orders,Ultra Rare,0.1,1738.8,0.005555555555555556,True,False,False,0.0,49.06,7,88,10,40,66,68.47,74.5372,11.0,145.0,23.3553,54.99,60.7125,68.47,80.0,100.0,64.885,63.99,65.0,1.4286,1.3333,0.7333,0.1136,0.4545,0.75,37.0288,114.4388,42.93,Stable,17.21,49.82,68.67,45.45
Rebel Clash,190,Milo,Ultra Rare,0.1,1738.8,0.005555555555555556,False,False,False,0.0,3.57,2,82,2,13,36,5.42,5.8232,3.13,11.31,1.7483,4.0,4.99,5.42,6.375,7.99,5.915,4.99,5.015,0.2857,0.4333,0.4,0.0244,0.1585,0.439,117.6832,308.6063,38.14,Cooling,1.99,67.95,69.98,15.85
Rebel Clash,191,Oleana,Ultra Rare,0.1,1738.8,0.005555555555555556,False,False,False,0.0,7.66,1,89,6,23,46,10.99,12.1388,7.0,23.74,3.9796,8.0,8.99,10.99,14.38,17.992,9.17,9.47,10.0,0.8571,0.7667,0.5111,0.0674,0.2584,0.5169,88.5583,259.4362,32.83,Cooling,5.68,41.7,67.22,25.84
Rebel Clash,192,Sonia,Ultra Rare,0.1,1738.8,0.005555555555555556,False,False,False,0.0,20.65,4,685,32,167,368,1.85,1.8006,0.71,3.95,0.6477,0.99,1.34,1.85,1.99,2.796,1.88,1.89,1.865,4.5714,5.5667,4.0889,0.0467,0.2438,0.5372,78.5328,254.9196,55.18,Stable,74.19,50.8,64.03,24.38
Rebel Clash,193,Rillaboom VMAX,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.499,10.72,1,72,2,26,43,14.99,14.59,2.49,29.98,5.7863,9.0,10.0,14.99,17.1725,22.89,9.0,13.42,13.71,0.2857,0.8667,0.4778,0.0278,0.3611,0.5972,54.5749,286.6208,25.76,Cooling,5.93,15.65,60.34,36.11
Rebel Clash,194,Cinderace VMAX,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.613,16.48,2,79,6,27,43,16.0,16.6023,2.99,30.0,5.5902,10.5,12.28,16.0,19.99,24.992,17.1,15.52,15.5,0.8571,0.9,0.4778,0.0759,0.3418,0.5443,68.5128,267.9138,40.12,Stable,6.39,60.32,66.33,34.18
Rebel Clash,195,Inteleon VMAX,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.557,8.7,1,69,1,9,40,9.99,9.351,1.99,24.0,6.3728,2.99,2.99,9.99,14.99,19.992,17.0,15.0,2.99,0.1429,0.3,0.4444,0.0145,0.1304,0.5797,46.7135,225.7151,39.67,Cooling,2.3,100.0,31.85,13.04
Rebel Clash,196,Toxtricity VMAX,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.585,9.43,4,48,3,17,29,17.49,17.2281,2.71,30.45,7.702,5.0,12.875,17.49,23.535,26.308,17.98,18.94,18.94,0.4286,0.5667,0.3222,0.0625,0.3542,0.6042,39.3831,381.3885,32.27,Cooling,2.15,44.93,55.29,35.42
Rebel Clash,197,Dragapult VMAX,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.6859999999999999,17.65,2,81,5,21,44,20.0,22.2706,2.57,40.6,8.5453,14.99,17.0,20.0,27.66,35.99,20.0,20.0,20.15,0.7143,0.7,0.4889,0.0617,0.2593,0.5432,73.2553,244.7249,33.65,Cooling,4.54,49.26,61.63,25.93
Rebel Clash,198,Malamar VMAX,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.52,7.06,0,72,1,14,34,9.695,9.9313,2.49,20.0,3.727,6.05,7.9125,9.695,10.84,14.999,17.59,8.97,8.97,0.1429,0.4667,0.3778,0.0139,0.1944,0.4722,98.4283,287.8315,46.94,Stable,1.85,100.0,62.47,19.44
Rebel Clash,199,Copperajah VMAX,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.392,7.35,1,84,1,16,34,8.9,9.0473,2.49,16.99,3.2433,5.171,6.9075,8.9,10.41,13.158,10.4,8.5,8.495,0.1429,0.5333,0.3778,0.0119,0.1905,0.4048,133.7363,263.8786,39.04,Cooling,2.24,72.42,64.15,19.05
Rebel Clash,200,Boss's Orders,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,True,False,False,0.0,33.44,2,57,5,27,42,49.99,53.9584,19.25,100.0,18.2563,39.172,44.98,49.99,56.0,86.014,40.0,47.45,48.225,0.7143,0.9,0.4667,0.0877,0.4737,0.7368,33.6568,141.6203,34.45,Cooling,6.18,32.94,66.17,47.37
Rebel Clash,201,Milo,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,False,0.0,5.56,3,33,1,5,20,9.99,11.2485,6.77,24.46,3.6894,8.026,9.0,9.99,11.87,15.972,8.0,8.0,9.995,0.1429,0.1667,0.2222,0.0303,0.1515,0.6061,74.5621,218.1391,25.65,Cooling,0.57,30.04,67.2,15.15
Rebel Clash,202,Oleana,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,False,0.0,6.73,1,86,5,22,47,8.995,9.7526,3.99,18.78,3.0778,7.0,7.5325,8.995,10.9525,14.93,8.99,8.25,8.26,0.7143,0.7333,0.5222,0.0581,0.2558,0.5465,75.0682,315.2256,38.15,Cooling,5.64,58.84,68.44,25.58
Rebel Clash,203,Sonia,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,False,0.0,12.75,3,57,6,17,27,15.99,18.197,9.99,33.76,6.053,12.74,14.0,15.99,20.0,28.302,13.89,15.0,15.95,0.8571,0.5667,0.3,0.1053,0.2982,0.4737,108.8829,275.6848,31.03,Cooling,1.96,37.08,66.74,29.82
Rebel Clash,204,Frosmoth,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.523,9.72,1,58,3,11,27,18.485,21.876,10.84,46.3,9.4877,12.0,15.0,18.485,25.0,39.297,17.99,17.58,16.84,0.4286,0.3667,0.3,0.0517,0.1897,0.4655,99.105,332.5376,32.48,Cooling,1.03,56.83,56.63,18.97
Rebel Clash,205,Galarian Perrserker,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,True,0.445,7.63,3,64,1,17,26,14.995,16.0008,9.25,32.99,5.8917,10.0,11.0,14.995,19.99,25.0,10.85,12.99,12.495,0.1429,0.5667,0.2889,0.0156,0.2656,0.4062,205.5558,428.3047,29.56,Cooling,1.87,36.83,63.18,26.56
Rebel Clash,206,Big Charm,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,False,0.0,2.51,0,121,3,19,49,4.5,5.0846,2.5,10.0,2.05,2.99,3.5,4.5,5.99,8.12,5.99,3.41,3.93,0.4286,0.6333,0.5444,0.0248,0.157,0.405,131.3925,344.7493,46.69,Stable,5.39,100.0,59.68,15.7
Rebel Clash,207,Scoop Up Net,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,False,0.0,4.48,1,111,6,21,40,6.99,7.5184,1.69,15.0,2.7296,4.95,5.825,6.99,8.565,10.99,6.225,6.0,6.99,0.8571,0.7,0.4444,0.0541,0.1892,0.3604,173.6423,279.8255,29.44,Cooling,3.99,39.06,63.69,18.92
Rebel Clash,208,Tool Scrapper,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,False,0.0,24.07,0,108,4,25,53,13.375,14.444,5.99,29.74,4.4311,9.99,11.36,13.375,16.625,20.0,10.5,11.98,11.99,0.5714,0.8333,0.5889,0.037,0.2315,0.4907,93.8261,135.723,32.09,Cooling,7.76,37.57,69.32,23.15
Rebel Clash,209,Twin Energy,Secret Rare,0.027777777777777776,5911.920000000001,0.001633986928104575,False,False,False,0.0,3.47,2,92,7,20,46,6.0,6.6996,0.97,12.99,2.5687,3.99,4.99,6.0,8.5475,10.0,4.99,5.5,5.5,1.0,0.6667,0.5111,0.0761,0.2174,0.5,91.5469,297.6437,30.32,Cooling,4.72,40.73,61.66,21.74
Darkness Ablaze,001,Butterfree V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.5760000000000001,0.88,3,380,18,92,186,2.99,3.1112,0.99,6.0,1.0576,1.98,2.24,2.99,3.96,4.932,2.65,2.92,2.99,2.5714,3.0667,2.0667,0.0474,0.2421,0.4895,94.3703,382.553,45.67,Stable,53.45,38.63,66.01,24.21
Darkness Ablaze,019,Charizard V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.675,4.36,41,464,31,125,267,10.035,11.3814,2.99,24.0,3.978,7.209,8.99,10.035,13.0,17.99,10.3,10.5,10.55,4.4286,4.1667,2.9667,0.0668,0.2694,0.5754,68.2079,268.4217,51.96,Stable,64.24,47.63,65.05,26.94
Darkness Ablaze,021,Houndoom V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.603,1.41,6,430,22,101,200,2.99,3.2146,0.99,6.79,1.0801,2.0,2.49,2.99,3.99,4.99,2.99,2.99,2.99,3.1429,3.3667,2.2222,0.0512,0.2349,0.4651,96.9658,315.1704,49.75,Stable,55.91,50.0,66.4,23.49
Darkness Ablaze,033,Centiskorch V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.53,0.79,0,639,22,125,274,1.99,2.152,0.71,4.17,0.7629,1.09,1.57,1.99,2.695,3.0,2.335,1.99,1.99,3.1429,4.1667,3.0444,0.0344,0.1956,0.4288,115.8407,322.334,56.4,Stable,64.61,67.34,64.55,19.56
Darkness Ablaze,060,Vikavolt V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.54,0.74,0,669,11,117,252,2.0,2.1691,0.71,4.17,0.7609,1.18,1.59,2.0,2.68,3.0,2.31,1.99,1.99,1.5714,3.9,2.8,0.0164,0.1749,0.3767,137.7286,316.1202,55.04,Stable,62.44,66.08,64.92,17.49
Darkness Ablaze,069,Mew V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.7609999999999999,2.61,13,515,32,152,329,7.5,7.7169,2.0,16.0,2.9097,4.25,5.5,7.5,9.49,11.798,7.065,7.25,7.99,4.5714,5.0667,3.6556,0.0621,0.2951,0.6388,60.4842,227.7507,50.93,Stable,70.15,38.42,62.29,29.51
Darkness Ablaze,095,Rhyperior V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.435,0.78,0,678,20,126,292,2.0,2.2444,0.71,4.5,0.8107,1.25,1.69,2.0,2.85,3.46,1.99,1.99,2.0,2.8571,4.2,3.2444,0.0295,0.1858,0.4307,110.5083,348.269,51.03,Stable,65.63,49.5,63.88,18.58
Darkness Ablaze,099,Galarian Slowbro V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.618,0.95,2,697,27,138,305,2.5,2.5637,0.71,5.24,0.869,1.49,1.99,2.5,2.99,3.95,2.99,2.7,2.51,3.8571,4.6,3.3889,0.0387,0.198,0.4376,112.8905,343.1246,58.24,Stable,67.73,69.12,66.1,19.8
Darkness Ablaze,104,Crobat V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.628,0.79,0,754,16,113,292,2.0,2.2651,0.71,4.96,0.8209,1.24,1.6925,2.0,2.95,3.317,2.335,2.25,2.12,2.2857,3.7667,3.2444,0.0212,0.1499,0.3873,147.4407,339.9073,52.92,Stable,63.76,60.14,63.76,14.99
Darkness Ablaze,114,Grimmsnarl V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.423,0.74,3,635,20,119,259,2.12,2.2846,0.71,4.5,0.7782,1.25,1.805,2.12,2.95,3.268,1.995,1.99,2.04,2.8571,3.9667,2.8778,0.0315,0.1874,0.4079,125.751,364.6789,50.2,Stable,63.1,47.79,65.94,18.74
Darkness Ablaze,116,Eternatus V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.506,1.22,4,551,20,100,233,2.84,2.8001,0.72,5.95,0.9815,1.72,1.99,2.84,3.025,4.0,2.99,2.815,2.79,2.8571,3.3333,2.5889,0.0363,0.1815,0.4229,120.676,340.3585,51.24,Stable,58.24,57.17,64.95,18.15
Darkness Ablaze,118,Scizor V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.7170000000000001,1.04,4,482,22,119,236,3.0,3.3464,1.0,6.73,1.111,2.0,2.49,3.0,3.99,4.99,3.24,3.49,3.205,3.1429,3.9667,2.6222,0.0456,0.2469,0.4896,95.9232,321.2258,52.18,Stable,61.84,51.09,66.8,24.69
Darkness Ablaze,128,Galarian Stunfisk V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.33,0.71,0,190,10,51,107,1.99,1.8708,0.99,3.74,0.5267,1.0,1.5,1.99,2.045,2.49,2.25,1.99,1.99,1.4286,1.7,1.1889,0.0526,0.2684,0.5632,68.5157,217.3332,48.43,Stable,32.57,63.07,71.85,26.84
Darkness Ablaze,143,Salamence V,Holo Rare V,0.125,1120.0,0.008928571428571428,False,False,True,0.685,0.87,1,630,15,115,300,2.49,2.5438,0.99,5.04,0.9408,1.49,1.9125,2.49,2.99,3.99,2.39,2.49,2.42,2.1429,3.8333,3.3333,0.0238,0.1825,0.4762,97.7577,328.7675,50.18,Stable,64.33,48.76,63.02,18.25
Darkness Ablaze,002,Butterfree VMAX,Holo Rare VMAX,0.038461538461538464,1820.0,0.005494505494505495,False,False,True,0.5760000000000001,2.61,6,310,13,82,181,6.0,6.5207,0.99,13.95,2.394,4.0,4.99,6.0,7.99,10.0,5.37,5.31,6.0,1.8571,2.7333,2.0111,0.0419,0.2645,0.5839,70.7399,255.3799,45.18,Stable,51.28,39.5,63.29,26.45
Darkness Ablaze,020,Charizard VMAX,Holo Rare VMAX,0.038461538461538464,1820.0,0.005494505494505495,True,False,True,0.675,36.45,40,734,39,188,394,50.0,55.4999,1.5,120.0,23.3918,30.0,40.0,50.0,67.8625,90.0,50.0,49.99,50.0,5.5714,6.2667,4.3778,0.0531,0.2561,0.5368,78.1008,263.5995,55.07,Stable,77.91,50.0,57.85,25.61
Darkness Ablaze,034,Centiskorch VMAX,Holo Rare VMAX,0.038461538461538464,1820.0,0.005494505494505495,False,False,True,0.53,1.67,3,496,8,84,199,2.99,3.0339,0.99,6.0,1.0862,1.94,2.0,2.99,3.7525,4.605,2.44,2.84,2.84,1.1429,2.8,2.2111,0.0161,0.1694,0.4012,121.6001,333.2205,42.97,Stable,53.24,35.92,64.2,16.94
Darkness Ablaze,115,Grimmsnarl VMAX,Holo Rare VMAX,0.038461538461538464,1820.0,0.005494505494505495,False,False,True,0.423,1.86,0,458,14,100,212,3.54,3.7516,1.0,7.59,1.3067,2.347,2.75,3.54,4.95,5.49,3.065,3.185,3.49,2.0,3.3333,2.3556,0.0306,0.2183,0.4629,99.9689,322.6859,45.75,Stable,56.69,37.82,65.17,21.83
Darkness Ablaze,117,Eternatus VMAX,Holo Rare VMAX,0.038461538461538464,1820.0,0.005494505494505495,False,False,True,0.506,3.86,2,430,20,95,228,5.465,5.8603,2.25,11.51,1.813,4.0,4.5,5.465,6.8725,8.99,5.0,5.0,5.075,2.8571,3.1667,2.5333,0.0465,0.2209,0.5302,80.7653,230.0649,49.96,Stable,57.26,48.52,69.06,22.09
Darkness Ablaze,119,Scizor VMAX,Holo Rare VMAX,0.038461538461538464,1820.0,0.005494505494505495,False,False,True,0.7170000000000001,2.86,7,324,17,90,167,5.705,6.0378,2.35,11.99,1.9132,3.99,4.9325,5.705,6.9925,8.99,5.99,5.99,5.95,2.4286,3.0,1.8556,0.0525,0.2778,0.5154,86.7287,288.8533,49.97,Stable,51.85,50.67,68.31,27.78
Darkness Ablaze,144,Salamence VMAX,Holo Rare VMAX,0.038461538461538464,1820.0,0.005494505494505495,False,False,True,0.685,3.04,11,383,11,81,177,4.51,4.8611,2.34,10.0,1.5442,3.258,3.67,4.51,5.705,6.998,4.0,4.07,4.46,1.5714,2.7,1.9667,0.0287,0.2115,0.4621,104.5281,329.3388,44.99,Stable,50.71,39.69,68.23,21.15
Darkness Ablaze,177,Butterfree V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.5760000000000001,3.1,3,159,14,45,87,6.0,6.4869,2.49,12.5,1.9682,4.0,5.0,6.0,7.29,9.0,5.495,5.99,6.0,2.0,1.5,0.9667,0.0881,0.283,0.5472,79.8844,347.7273,39.55,Cooling,24.94,41.58,69.66,28.3
Darkness Ablaze,178,Houndoom V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.603,4.61,3,190,6,38,88,7.85,7.9246,2.2,15.99,2.5573,5.0,6.28,7.85,9.865,10.99,7.775,7.85,7.97,0.8571,1.2667,0.9778,0.0316,0.2,0.4632,104.2021,342.708,38.28,Cooling,21.57,47.55,67.73,20.0
Darkness Ablaze,179,Centiskorch V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.53,1.52,3,360,9,69,136,2.99,3.1309,0.99,6.05,1.0923,1.95,2.1675,2.99,3.99,4.95,2.29,2.89,2.99,1.2857,2.3,1.5111,0.025,0.1917,0.3778,130.9183,297.4803,37.9,Cooling,43.54,26.59,65.11,19.17
Darkness Ablaze,180,Vikavolt V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.54,1.64,2,330,7,56,134,3.0,3.3207,1.0,6.79,1.2008,1.99,2.29,3.0,4.0,4.99,2.59,2.92,2.99,1.0,1.8667,1.4889,0.0212,0.1697,0.4061,132.1966,342.4234,38.75,Cooling,38.66,36.62,63.84,16.97
Darkness Ablaze,181,Rhyperior V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.435,1.93,5,352,9,75,163,3.99,4.2856,1.16,8.99,1.3494,2.89,3.06,3.99,5.0,5.99,3.0,3.99,3.99,1.2857,2.5,1.8111,0.0256,0.2131,0.4631,106.1587,360.4862,40.01,Stable,48.31,25.19,68.51,21.31
Darkness Ablaze,182,Crobat V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.628,2.12,3,233,12,57,110,4.31,4.5258,1.44,9.74,1.4463,2.99,3.42,4.31,5.08,6.766,3.87,3.99,4.0,1.7143,1.9,1.2222,0.0515,0.2446,0.4721,104.4466,337.3357,43.14,Stable,35.39,46.75,68.04,24.46
Darkness Ablaze,183,Scizor V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.7170000000000001,3.26,4,215,5,40,96,5.97,5.9696,1.5,11.0,1.7355,4.0,4.89,5.97,6.99,8.0,5.99,5.99,5.99,0.7143,1.3333,1.0667,0.0233,0.186,0.4465,110.7685,304.5324,40.36,Stable,24.85,50.0,70.93,18.6
Darkness Ablaze,184,Galarian Stunfisk V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.33,1.44,0,230,7,42,89,2.99,3.1396,1.0,6.0,1.0696,1.99,2.2425,2.99,3.885,4.99,2.49,2.92,2.99,1.0,1.4,0.9889,0.0304,0.1826,0.387,129.421,284.2678,33.95,Cooling,23.76,33.28,65.93,18.26
Darkness Ablaze,185,Salamence V,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,True,0.685,3.1,3,230,10,53,124,5.03,5.742,2.49,11.49,1.6368,4.0,4.8025,5.03,6.7025,7.99,5.125,5.0,5.0,1.4286,1.7667,1.3778,0.0435,0.2304,0.5391,78.9902,248.779,45.44,Stable,35.94,52.5,71.49,23.04
Darkness Ablaze,186,Kabu,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,False,0.0,1.08,2,335,9,49,107,2.99,3.1644,0.71,6.75,1.2367,1.836,2.0,2.99,3.99,5.0,2.44,2.98,2.99,1.2857,1.6333,1.1889,0.0269,0.1463,0.3194,183.442,431.7282,34.05,Cooling,31.52,31.61,60.92,14.63
Darkness Ablaze,187,Piers,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,False,0.0,1.52,0,240,16,45,93,4.0,4.5067,1.92,9.95,1.6628,2.943,3.0,4.0,5.0,7.0,3.945,3.9,3.99,2.2857,1.5,1.0333,0.0667,0.1875,0.3875,133.7253,355.6625,39.02,Cooling,26.61,48.87,63.1,18.75
Darkness Ablaze,188,Pokémon Breeder's Nurturing,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,False,0.0,1.89,3,198,11,45,95,4.49,4.9239,1.15,10.0,1.8405,3.0,3.6,4.49,5.5,7.8,3.99,3.99,4.0,1.5714,1.5,1.0556,0.0556,0.2273,0.4798,94.8921,392.7511,40.15,Stable,27.18,49.75,62.62,22.73
Darkness Ablaze,189,Rose,Ultra Rare,0.038461538461538464,3379.9999999999995,0.002958579881656805,False,False,False,0.0,1.17,1,795,45,205,440,1.99,1.9579,0.71,3.97,0.667,1.0,1.49,1.99,2.0,2.99,1.99,1.99,1.99,6.4286,6.8333,4.8889,0.0566,0.2579,0.5535,77.433,199.2699,57.89,Stable,81.81,50.0,65.93,25.79
Darkness Ablaze,190,Butterfree VMAX,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,True,0.5760000000000001,10.56,10,103,9,32,72,20.95,23.0196,1.5,45.0,8.1132,16.0,18.0,20.95,26.29,35.0,17.99,19.925,20.25,1.2857,1.0667,0.8,0.0874,0.3107,0.699,51.4014,243.2439,35.44,Cooling,15.43,38.84,64.76,31.07
Darkness Ablaze,191,Centiskorch VMAX,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,True,0.53,6.66,2,187,4,33,76,8.0,8.7288,1.9,18.0,3.216,5.0,6.99,8.0,9.99,13.714,7.995,7.99,7.99,0.5714,1.1,0.8444,0.0214,0.1765,0.4064,147.667,383.3553,36.18,Cooling,16.68,50.06,63.16,17.65
Darkness Ablaze,192,Eternatus VMAX,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,True,0.506,8.79,8,189,7,39,78,13.99,14.5267,6.98,30.0,4.3988,9.998,11.5,13.99,16.0,20.0,11.99,13.59,13.56,1.0,1.3,0.8667,0.037,0.2063,0.4127,118.7034,297.1514,35.43,Cooling,19.44,38.42,69.72,20.63
Darkness Ablaze,193,Scizor VMAX,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,True,0.7170000000000001,8.02,3,152,6,28,64,15.0,17.0193,2.99,35.55,7.334,9.99,11.7,15.0,20.0,29.238,17.39,14.995,14.995,0.8571,0.9333,0.7111,0.0395,0.1842,0.4211,130.6732,424.9167,38.33,Cooling,11.57,65.97,56.91,18.42
Darkness Ablaze,194,Salamence VMAX,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,True,0.685,12.51,9,167,9,39,82,15.99,17.5606,2.0,38.11,7.1099,11.144,13.0,15.99,19.995,27.744,16.99,15.99,16.895,1.2857,1.3,0.9111,0.0539,0.2335,0.491,92.181,282.8237,37.88,Cooling,20.47,50.56,59.51,23.35
Darkness Ablaze,195,Pokémon Breeder's Nurturing,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,False,0.0,3.57,5,174,7,36,64,5.99,6.7028,2.74,13.99,2.4679,4.0,4.99,5.99,7.99,10.0,5.99,5.775,5.99,1.0,1.2,0.7111,0.0402,0.2069,0.3678,140.6664,329.7958,36.21,Cooling,14.79,50.0,63.18,20.69
Darkness Ablaze,196,Rose,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,False,0.0,3.36,4,238,10,41,87,4.99,5.395,2.37,10.81,1.8946,3.25,3.99,4.99,6.6875,8.0,5.07,4.5,4.67,1.4286,1.3667,0.9667,0.042,0.1723,0.3655,149.7843,340.2724,40.81,Stable,22.73,58.57,64.88,17.23
Darkness Ablaze,197,Rillaboom,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,True,0.499,5.6,8,187,9,36,80,9.0,9.7997,4.0,20.0,3.482,6.06,7.19,9.0,10.565,15.0,9.99,9.35,8.99,1.2857,1.2,0.8889,0.0481,0.1925,0.4278,140.5105,360.2157,40.72,Stable,18.78,61.12,64.47,19.25
Darkness Ablaze,198,Coalossal,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,True,0.418,4.23,7,170,4,28,67,7.91,8.6225,1.0,19.89,3.5953,5.0,5.99,7.91,10.0,14.9,7.5,6.275,7.02,0.5714,0.9333,0.7444,0.0235,0.1647,0.3941,152.5853,359.7995,35.7,Cooling,12.32,56.84,58.3,16.47
Darkness Ablaze,199,Big Parasol,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,False,0.0,2.0,3,230,4,32,99,4.0,4.4348,1.07,9.95,1.5517,2.836,3.2,4.0,5.0,6.773,3.67,4.0,3.99,0.5714,1.0667,1.1,0.0174,0.1391,0.4304,120.7444,273.4126,34.99,Cooling,22.04,41.98,65.01,13.91
Darkness Ablaze,200,Turbo Patch,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,False,0.0,2.5,0,241,5,36,81,4.99,5.0417,2.15,10.0,1.7406,3.0,3.99,4.99,5.99,7.3,4.99,3.995,4.0,0.7143,1.2,0.9,0.0207,0.1494,0.3361,155.4563,347.1012,44.21,Stable,19.01,74.75,65.48,14.94
Darkness Ablaze,201,Capture Energy,Secret Rare,0.020833333333333332,5760.0,0.001736111111111111,False,False,False,0.0,2.93,1,207,9,44,91,4.0,4.8786,1.0,10.0,1.8727,3.0,3.505,4.0,5.94,7.966,4.0,3.99,3.99,1.2857,1.4667,1.0111,0.0435,0.2126,0.4396,130.3747,261.9769,39.3,Cooling,25.49,50.25,61.61,21.26
